Date,Close,Open,Low,High
10/2/2019 16:00:00,1713.23,1727.74,1705,1728.89
10/3/2019 16:00:00,1724.42,1713,1685.06,1725
10/4/2019 16:00:00,1739.65,1726.02,1719.23,1740.58
10/7/2019 16:00:00,1732.66,1731.63,1723.7,1747.83
10/8/2019 16:00:00,1705.51,1722.49,1705,1727
10/9/2019 16:00:00,1721.99,1719.61,1714.36,1729.95
10/10/2019 16:00:00,1720.26,1725.24,1713.75,1738.29
10/11/2019 16:00:00,1731.92,1742.92,1729.86,1745.45
10/14/2019 16:00:00,1736.43,1728.91,1722,1741.89
10/15/2019 16:00:00,1767.38,1742.14,1740.62,1776.45
10/16/2019 16:00:00,1777.43,1773.33,1770.52,1786.24
10/17/2019 16:00:00,1787.48,1796.49,1782.02,1798.85
10/18/2019 16:00:00,1757.51,1787.8,1749.2,1793.98
10/21/2019 16:00:00,1785.66,1769.66,1765,1785.88
10/22/2019 16:00:00,1765.73,1788.15,1762,1789.78
10/23/2019 16:00:00,1762.17,1761.3,1742,1770.05
10/24/2019 16:00:00,1780.78,1771.09,1760.27,1788.34
10/25/2019 16:00:00,1761.33,1697.55,1695,1764.21
10/28/2019 16:00:00,1777.08,1748.06,1742.5,1778.7
10/29/2019 16:00:00,1762.71,1774.81,1755.81,1777
10/30/2019 16:00:00,1779.99,1760.24,1759.12,1782.38
10/31/2019 16:00:00,1776.66,1775.99,1771.48,1792
11/1/2019 16:00:00,1791.44,1788.01,1785.21,1797.45
11/4/2019 16:00:00,1804.66,1801.01,1801.01,1815.06
11/5/2019 16:00:00,1801.71,1809.16,1794,1810.25
11/6/2019 16:00:00,1795.77,1801,1788.58,1802.5
11/7/2019 16:00:00,1788.2,1803.76,1783.48,1805.9
11/8/2019 16:00:00,1785.88,1787.89,1774.04,1789.88
11/11/2019 16:00:00,1771.65,1778,1767.13,1780
11/12/2019 16:00:00,1778,1774.66,1771.91,1786.22
11/13/2019 16:00:00,1753.11,1773.39,1747.32,1775
11/14/2019 16:00:00,1754.6,1751.43,1749.56,1766.59
11/15/2019 16:00:00,1739.49,1760.05,1732.86,1761.68
11/18/2019 16:00:00,1752.53,1738.3,1722.71,1753.7
11/19/2019 16:00:00,1752.79,1756.99,1743.03,1760.68
11/20/2019 16:00:00,1745.53,1749.14,1734.12,1762.52
11/21/2019 16:00:00,1734.71,1743,1730.36,1746.87
11/22/2019 16:00:00,1745.72,1739.02,1731,1746.43
11/25/2019 16:00:00,1773.84,1753.25,1753.24,1777.42
11/26/2019 16:00:00,1796.94,1779.92,1778.35,1797.03
11/27/2019 16:00:00,1818.51,1801,1797.31,1824.5
11/29/2019 13:00:00,1800.8,1817.78,1800.79,1824.69
12/2/2019 16:00:00,1781.6,1804.4,1762.68,1805.55
12/3/2019 16:00:00,1769.96,1760,1747.23,1772.87
12/4/2019 16:00:00,1760.69,1774.01,1760.22,1789.09
12/5/2019 16:00:00,1740.48,1763.5,1740,1763.5
12/6/2019 16:00:00,1751.6,1751.2,1740.13,1754.4
12/9/2019 16:00:00,1749.51,1750.66,1745.61,1766.89
12/10/2019 16:00:00,1739.21,1747.4,1735,1750.67
12/11/2019 16:00:00,1748.72,1741.67,1735.71,1750
12/12/2019 16:00:00,1760.33,1750,1745.44,1764
12/13/2019 16:00:00,1760.94,1765,1755,1768.99
12/16/2019 16:00:00,1769.21,1767,1757.05,1769.5
12/17/2019 16:00:00,1790.66,1778.01,1777.39,1792
12/18/2019 16:00:00,1784.03,1795.02,1782.36,1798.2
12/19/2019 16:00:00,1792.28,1780.5,1774.06,1792.99
12/20/2019 16:00:00,1786.5,1799.62,1782.45,1802.97
12/23/2019 16:00:00,1793,1788.26,1784.51,1793
12/24/2019 13:00:00,1789.21,1793.81,1787.58,1795.57
12/26/2019 16:00:00,1868.77,1801.01,1799.5,1870.46
12/27/2019 16:00:00,1869.8,1882.92,1866.01,1901.4
12/30/2019 16:00:00,1846.89,1874,1840.62,1884
12/31/2019 16:00:00,1847.84,1842,1832.23,1853.26
1/2/2020 16:00:00,1898.01,1875,1864.15,1898.01
1/3/2020 16:00:00,1874.97,1864.5,1864.5,1886.2
1/6/2020 16:00:00,1902.88,1860,1860,1903.69
1/7/2020 16:00:00,1906.86,1904.5,1892.04,1913.89
1/8/2020 16:00:00,1891.97,1898.04,1886.44,1911
1/9/2020 16:00:00,1901.05,1909.89,1895.8,1917.82
1/10/2020 16:00:00,1883.16,1905.37,1880,1906.94
1/13/2020 16:00:00,1891.3,1891.31,1880.8,1898
1/14/2020 16:00:00,1869.44,1885.88,1858.55,1887.11
1/15/2020 16:00:00,1862.02,1872.25,1855.09,1878.86
1/16/2020 16:00:00,1877.94,1882.99,1866.02,1885.59
1/17/2020 16:00:00,1864.72,1885.89,1857.25,1886.64
1/21/2020 16:00:00,1892,1865,1860,1894.27
1/22/2020 16:00:00,1887.46,1896.09,1883.34,1902.5
1/23/2020 16:00:00,1884.58,1885.11,1872.76,1889.98
1/24/2020 16:00:00,1861.64,1891.37,1847.44,1894.99
1/27/2020 16:00:00,1828.34,1820,1815.34,1841
1/28/2020 16:00:00,1853.25,1840.5,1830.02,1858.11
1/29/2020 16:00:00,1858,1864,1855.02,1874.75
1/30/2020 16:00:00,1870.68,1858,1850.61,1872.87
1/31/2020 16:00:00,2008.72,2051.47,2002.27,2055.72
2/3/2020 16:00:00,2004.2,2010.6,2000.25,2048.5
2/4/2020 16:00:00,2049.67,2029.88,2015.37,2059.8
2/5/2020 16:00:00,2039.87,2071.02,2032,2071.02
2/6/2020 16:00:00,2050.23,2041.02,2024.8,2056.3
2/7/2020 16:00:00,2079.28,2041.99,2038.1,2098.53
2/10/2020 16:00:00,2133.91,2085.01,2084.96,2135.6
2/11/2020 16:00:00,2150.8,2150.9,2136,2185.95
2/12/2020 16:00:00,2160,2163.2,2155.29,2180.25
2/13/2020 16:00:00,2149.87,2144.99,2142,2170.28
2/14/2020 16:00:00,2134.87,2155.68,2125.89,2159.04
2/18/2020 16:00:00,2155.67,2125.02,2124.11,2166.07
2/19/2020 16:00:00,2170.22,2167.8,2161.12,2185.1
2/20/2020 16:00:00,2153.1,2173.07,2127.45,2176.79
2/21/2020 16:00:00,2095.97,2142.15,2088,2144.55
2/24/2020 16:00:00,2009.29,2003.18,1987.97,2039.3
2/25/2020 16:00:00,1972.74,2026.42,1958.42,2034.6
2/26/2020 16:00:00,1979.59,1970.28,1960.45,2014.67
2/27/2020 16:00:00,1884.3,1934.38,1882.76,1975
2/28/2020 16:00:00,1883.75,1814.63,1811.13,1889.76
3/2/2020 16:00:00,1953.95,1906.49,1870,1954.51
3/3/2020 16:00:00,1908.99,1975.37,1888.09,1996.33
3/4/2020 16:00:00,1975.83,1946.57,1922,1978
3/5/2020 16:00:00,1924.03,1933,1910,1960.72
3/6/2020 16:00:00,1901.09,1875,1869.5,1910.87
3/9/2020 16:00:00,1800.61,1773.86,1761.29,1862.77
3/10/2020 16:00:00,1891.82,1870.88,1818.17,1894.27
3/11/2020 16:00:00,1820.86,1857.85,1801.5,1871.32
3/12/2020 16:00:00,1676.61,1721.98,1675,1765
3/13/2020 16:00:00,1785,1755,1680.62,1786.31
3/16/2020 16:00:00,1689.15,1641.51,1626.03,1759.45
3/17/2020 16:00:00,1807.84,1775.47,1689.24,1857.78
3/18/2020 16:00:00,1830,1750,1745,1841.66
3/19/2020 16:00:00,1880.93,1860,1832.65,1945
3/20/2020 16:00:00,1846.09,1926.31,1820.73,1957
3/23/2020 16:00:00,1902.83,1827.75,1812,1919.4
3/24/2020 16:00:00,1940.1,1951.5,1900.34,1955
3/25/2020 16:00:00,1885.84,1920.69,1885.78,1950.26
3/26/2020 16:00:00,1955.49,1902,1889.29,1956.49
3/27/2020 16:00:00,1900.1,1930.86,1899.92,1939.79
3/30/2020 16:00:00,1963.95,1922.83,1912.34,1973.63
3/31/2020 16:00:00,1949.72,1964.35,1944.01,1993.02
4/1/2020 16:00:00,1907.7,1932.97,1893,1944.96
4/2/2020 16:00:00,1918.83,1901.64,1890,1927.53
4/3/2020 16:00:00,1906.59,1911.15,1889.15,1926.33
4/6/2020 16:00:00,1997.59,1936,1930.02,1998.52
4/7/2020 16:00:00,2011.6,2017.11,1997.62,2035.72
4/8/2020 16:00:00,2043,2021,2011.15,2044
4/9/2020 16:00:00,2042.76,2044.3,2017.66,2053
4/13/2020 16:00:00,2168.87,2040,2038,2180
4/14/2020 16:00:00,2283.32,2200.47,2186.21,2292
4/15/2020 16:00:00,2307.68,2257.68,2245,2333.37
4/16/2020 16:00:00,2408.19,2346,2335,2461
4/17/2020 16:00:00,2375,2372.33,2316.02,2400
4/20/2020 16:00:00,2393.61,2389.95,2386.05,2444.98
4/21/2020 16:00:00,2328.12,2416.61,2279.66,2428.31
4/22/2020 16:00:00,2363.49,2369,2351,2394
4/23/2020 16:00:00,2399.45,2399.98,2382.08,2424.22
4/24/2020 16:00:00,2410.22,2417,2382,2420.43
4/27/2020 16:00:00,2376,2443.2,2363,2444.88
4/28/2020 16:00:00,2314.08,2372.1,2306,2373.5
4/29/2020 16:00:00,2372.71,2330.01,2310,2391.89
4/30/2020 16:00:00,2474,2419.84,2396.01,2475
5/1/2020 16:00:00,2286.04,2336.8,2258.19,2362.44
5/4/2020 16:00:00,2315.99,2256.38,2256.38,2326.98
5/5/2020 16:00:00,2317.8,2340,2307.13,2351
5/6/2020 16:00:00,2351.26,2329.44,2320,2357.45
5/7/2020 16:00:00,2367.61,2374.78,2343.11,2376
5/8/2020 16:00:00,2379.61,2372.14,2357,2387.24
5/11/2020 16:00:00,2409,2374.7,2372.11,2419.67
5/12/2020 16:00:00,2356.95,2411.85,2355,2419
5/13/2020 16:00:00,2367.92,2366.8,2337.8,2407.7
5/14/2020 16:00:00,2388.85,2361.01,2353.21,2391.37
5/15/2020 16:00:00,2409.78,2368.52,2356.37,2411
5/18/2020 16:00:00,2426.26,2404.35,2384.01,2433
5/19/2020 16:00:00,2449.33,2429.83,2428.97,2485
5/20/2020 16:00:00,2497.94,2477.87,2467.27,2500.01
5/21/2020 16:00:00,2446.74,2500,2442.54,2525.45
5/22/2020 16:00:00,2436.88,2455.01,2430.13,2469.85
5/26/2020 16:00:00,2421.86,2458,2414.06,2462
5/27/2020 16:00:00,2410.39,2404.99,2330,2413.58
5/28/2020 16:00:00,2401.1,2384.33,2378.23,2436.97
5/29/2020 16:00:00,2442.37,2415.94,2398.2,2442.37
6/1/2020 16:00:00,2471.04,2448,2444.17,2476.93
6/2/2020 16:00:00,2472.41,2467,2445.31,2473.53
6/3/2020 16:00:00,2478.4,2468.01,2461.17,2488
6/4/2020 16:00:00,2460.6,2477.43,2450.01,2507.54
6/5/2020 16:00:00,2483,2444.51,2437.13,2488.65
6/8/2020 16:00:00,2524.06,2500.2,2487.34,2530
6/9/2020 16:00:00,2600.86,2529.44,2525,2626.43
6/10/2020 16:00:00,2647.45,2645,2626.26,2722.35
6/11/2020 16:00:00,2557.96,2603.5,2536.23,2671.38
6/12/2020 16:00:00,2545.02,2601.21,2503.35,2621.48
6/15/2020 16:00:00,2572.68,2526.6,2508,2584
6/16/2020 16:00:00,2615.27,2620,2576,2620
6/17/2020 16:00:00,2640.98,2647.5,2631.82,2655
6/18/2020 16:00:00,2653.98,2647.01,2636.11,2659.64
6/19/2020 16:00:00,2675.01,2678.08,2659,2697.43
6/22/2020 16:00:00,2713.82,2684.5,2669,2715
6/23/2020 16:00:00,2764.41,2726.02,2718.04,2783.11
6/24/2020 16:00:00,2734.4,2780,2721,2796
6/25/2020 16:00:00,2754.58,2739.55,2712.14,2756.23
6/26/2020 16:00:00,2692.87,2775.06,2688,2782.57
6/29/2020 16:00:00,2680.38,2690.01,2630.08,2696.8
6/30/2020 16:00:00,2758.82,2685.07,2675.03,2769.63
7/1/2020 16:00:00,2878.7,2757.99,2754,2895
7/2/2020 16:00:00,2890.3,2912.01,2871.1,2955.56
7/6/2020 16:00:00,3057.04,2934.97,2930,3059.88
7/7/2020 16:00:00,3000.12,3058.55,2990,3069.55
7/8/2020 16:00:00,3081.11,3022.61,3012.43,3083.97
7/9/2020 16:00:00,3182.63,3115.99,3074,3193.88
7/10/2020 16:00:00,3200,3191.76,3135.7,3215
7/13/2020 16:00:00,3104,3251.06,3068.39,3344.29
7/14/2020 16:00:00,3084,3089,2950,3127.38
7/15/2020 16:00:00,3008.87,3080.23,2973.18,3098.35
7/16/2020 16:00:00,2999.9,2971.06,2918.23,3032
7/17/2020 16:00:00,2961.97,3009,2948.45,3024
7/20/2020 16:00:00,3196.84,3000.2,2994.02,3201.36
7/21/2020 16:00:00,3138.29,3232.49,3105.72,3240.58
7/22/2020 16:00:00,3099.91,3125,3065.26,3150
7/23/2020 16:00:00,2986.55,3098.27,2970,3098.27
7/24/2020 16:00:00,3008.91,2930,2888,3031.58
7/27/2020 16:00:00,3055.21,3062,3015.77,3098
7/28/2020 16:00:00,3000.33,3054.27,2995.76,3077.09
7/29/2020 16:00:00,3033.53,3030.99,2996.77,3039.16
7/30/2020 16:00:00,3051.88,3014,3005,3092
7/31/2020 16:00:00,3164.68,3244,3151,3246.82
8/3/2020 16:00:00,3111.89,3180.51,3104,3184
8/4/2020 16:00:00,3138.83,3101.21,3101.21,3167.24
8/5/2020 16:00:00,3205.03,3143.77,3127.3,3213.59
8/6/2020 16:00:00,3225,3194.36,3165.43,3247.47
8/7/2020 16:00:00,3167.46,3224.01,3140.67,3240.81
8/10/2020 16:00:00,3148.16,3170.31,3101.52,3172.51
8/11/2020 16:00:00,3080.67,3113.2,3073,3159.22
8/12/2020 16:00:00,3162.24,3108,3101.42,3174.39
8/13/2020 16:00:00,3161.02,3182.99,3155,3217.52
8/14/2020 16:00:00,3148.02,3178.18,3120,3178.24
8/17/2020 16:00:00,3182.41,3173.12,3154.18,3194.97
8/18/2020 16:00:00,3312.49,3212,3205.82,3320
8/19/2020 16:00:00,3260.48,3303.01,3256,3315.9
8/20/2020 16:00:00,3297.37,3252,3238,3312.62
8/21/2020 16:00:00,3284.72,3295,3275.39,3314.4
8/24/2020 16:00:00,3307.46,3310.15,3257.56,3380.32
8/25/2020 16:00:00,3346.49,3294.99,3267,3357.4
8/26/2020 16:00:00,3441.85,3351.11,3344.57,3451.74
8/27/2020 16:00:00,3400,3450.05,3378,3453
8/28/2020 16:00:00,3401.8,3423,3386.5,3433.37
8/31/2020 16:00:00,3450.96,3408.99,3405,3495
9/1/2020 16:00:00,3499.12,3489.58,3467,3513.87
9/2/2020 16:00:00,3531.45,3547,3486.69,3552.25
9/3/2020 16:00:00,3368,3485,3303,3488.41
9/4/2020 16:00:00,3294.62,3318,3111.13,3381.5
9/8/2020 16:00:00,3149.84,3144,3130,3250.85
9/9/2020 16:00:00,3268.61,3202.99,3185,3303.18
9/10/2020 16:00:00,3175.11,3307.22,3170.55,3349.89
9/11/2020 16:00:00,3116.22,3208.69,3083.98,3217.34
9/14/2020 16:00:00,3102.97,3172.94,3096,3187.39
9/15/2020 16:00:00,3156.13,3136.16,3108.92,3175.02
9/16/2020 16:00:00,3078.1,3179.99,3074.15,3187.24
9/17/2020 16:00:00,3008.73,3009.25,2972.55,3029.43
9/18/2020 16:00:00,2954.91,3031.74,2905.54,3037.8
9/21/2020 16:00:00,2960.47,2906.5,2871,2962
9/22/2020 16:00:00,3128.99,3033.84,3000.2,3133.99
9/23/2020 16:00:00,2999.86,3120.43,2992.38,3127
9/24/2020 16:00:00,3019.79,2977.79,2965,3069.3
9/25/2020 16:00:00,3095.13,3054.86,2999,3101.54
9/28/2020 16:00:00,3174.05,3148.85,3117.17,3175.04
9/29/2020 16:00:00,3144.88,3175.39,3132.54,3188.26
9/30/2020 16:00:00,3148.73,3141.14,3133.99,3212.88
10/1/2020 16:00:00,3221.26,3208,3172,3224
10/2/2020 16:00:00,3125,3153.63,3123,3195.8
10/5/2020 16:00:00,3199.2,3145.84,3140.85,3202.53
10/6/2020 16:00:00,3099.96,3165,3090,3182
10/7/2020 16:00:00,3195.69,3135,3132.39,3200
10/8/2020 16:00:00,3190.55,3224.99,3174.99,3233.29
10/9/2020 16:00:00,3286.65,3210,3197.83,3288.99
10/12/2020 16:00:00,3442.93,3349.94,3339.55,3496.24
10/13/2020 16:00:00,3443.63,3467.99,3424.22,3492.38
10/14/2020 16:00:00,3363.71,3447,3340,3464.88
10/15/2020 16:00:00,3338.65,3292.01,3280,3355.88
10/16/2020 16:00:00,3272.71,3363.23,3160,3399.66
10/19/2020 16:00:00,3207.21,3299.61,3192.74,3329
10/20/2020 16:00:00,3217.01,3222.28,3192.01,3266
10/21/2020 16:00:00,3184.94,3212.5,3160,3233.88
10/22/2020 16:00:00,3176.4,3189.87,3121.94,3198.75
10/23/2020 16:00:00,3204.4,3191,3140,3205.33
10/26/2020 16:00:00,3207.04,3198.74,3153.3,3282.98
10/27/2020 16:00:00,3286.33,3224.94,3211.3,3291.66
10/28/2020 16:00:00,3162.78,3249.3,3162.47,3264.02
10/29/2020 16:00:00,3211.01,3201.27,3164,3257.25
10/30/2020 16:00:00,3036.15,3157.75,3019,3167
11/2/2020 16:00:00,3004.48,3061.74,2950.12,3079.71
11/3/2020 16:00:00,3048.41,3018.53,2980.98,3074.9
11/4/2020 16:00:00,3241.16,3159.99,3139.73,3244.85
11/5/2020 16:00:00,3322,3319.97,3288.88,3366.8
11/6/2020 16:00:00,3311.37,3304.64,3232,3322
11/9/2020 16:00:00,3143.74,3231.03,3112.11,3289
11/10/2020 16:00:00,3035.02,3095.02,3019.48,3114
11/11/2020 16:00:00,3137.39,3061.78,3050,3139.15
11/12/2020 16:00:00,3110.28,3159.95,3086.05,3175.88
11/13/2020 16:00:00,3128.81,3122,3085.39,3141.72
11/16/2020 16:00:00,3131.06,3093.2,3072.69,3142.7
11/17/2020 16:00:00,3135.66,3183.54,3135.26,3189.25
11/18/2020 16:00:00,3105.46,3134,3105.1,3140
11/19/2020 16:00:00,3117.02,3105.31,3080.92,3125
11/20/2020 16:00:00,3099.4,3117.02,3098.05,3132.89
11/23/2020 16:00:00,3098.39,3116.7,3065.46,3139.75
11/24/2020 16:00:00,3118.06,3100.5,3086.26,3134.25
11/25/2020 16:00:00,3185.07,3141.87,3140.26,3198
11/27/2020 13:00:00,3195.34,3211.26,3190.05,3216.19
11/30/2020 16:00:00,3168.04,3208.48,3125.55,3228.39
12/1/2020 16:00:00,3220.08,3188.5,3157.18,3248.95
12/2/2020 16:00:00,3203.53,3221.65,3173.26,3232
12/3/2020 16:00:00,3186.73,3205.46,3181.31,3228.64
12/4/2020 16:00:00,3162.58,3198.21,3158.76,3198.21
12/7/2020 16:00:00,3158,3156.48,3141.69,3180.76
12/8/2020 16:00:00,3177.29,3158.9,3120.02,3184.13
12/9/2020 16:00:00,3104.2,3167.89,3088,3174.43
12/10/2020 16:00:00,3101.49,3088.99,3076,3142.1
12/11/2020 16:00:00,3116.42,3096.66,3072.82,3118.67
12/14/2020 16:00:00,3156.97,3143,3126,3190.47
12/15/2020 16:00:00,3165.12,3181.01,3130.49,3188.5
12/16/2020 16:00:00,3240.96,3176.01,3163.68,3247
12/17/2020 16:00:00,3236.08,3250,3221,3263.51
12/18/2020 16:00:00,3201.65,3243.99,3171.6,3249.42
12/21/2020 16:00:00,3206.18,3200.01,3166,3226.97
12/22/2020 16:00:00,3206.52,3202.84,3180.08,3222
12/23/2020 16:00:00,3185.27,3205,3184.17,3210.13
12/24/2020 13:00:00,3172.69,3193.9,3169,3202
12/28/2020 16:00:00,3283.96,3194,3172.69,3304
12/29/2020 16:00:00,3322,3309.94,3281.22,3350.65
12/30/2020 16:00:00,3285.85,3341,3282.47,3342.1
12/31/2020 16:00:00,3256.93,3275,3241.2,3282.92
1/4/2021 16:00:00,3186.63,3270,3144.02,3272
1/5/2021 16:00:00,3218.51,3166.01,3165.06,3223.38
1/6/2021 16:00:00,3138.38,3146.48,3131.16,3197.51
1/7/2021 16:00:00,3162.16,3157,3155,3208.54
1/8/2021 16:00:00,3182.7,3180,3142.2,3190.64
1/11/2021 16:00:00,3114.21,3148.01,3110,3156.38
1/12/2021 16:00:00,3120.83,3120,3086,3142.14
1/13/2021 16:00:00,3165.89,3128.44,3122.08,3189.95
1/14/2021 16:00:00,3127.47,3167.52,3120.59,3178
1/15/2021 16:00:00,3104.25,3123.02,3095.17,3142.55
1/19/2021 16:00:00,3120.76,3107,3096,3145
1/20/2021 16:00:00,3263.38,3181.99,3175,3279.8
1/21/2021 16:00:00,3306.99,3293,3289.57,3348.55
1/22/2021 16:00:00,3292.23,3304.31,3283.16,3321.91
1/25/2021 16:00:00,3294,3328.5,3243.15,3363.89
1/26/2021 16:00:00,3326.13,3296.36,3282.87,3338
1/27/2021 16:00:00,3232.58,3341.49,3207.08,3346.52
1/28/2021 16:00:00,3237.62,3235.04,3228.69,3301.68
1/29/2021 16:00:00,3206.2,3230,3184.55,3236.99
2/1/2021 16:00:00,3342.88,3242.36,3235.03,3350.26
2/2/2021 16:00:00,3380,3380,3361.13,3427.74
2/3/2021 16:00:00,3312.53,3425.01,3308.62,3434
2/4/2021 16:00:00,3331,3330,3277.75,3347
2/5/2021 16:00:00,3352.15,3319,3302.71,3377
2/8/2021 16:00:00,3322.94,3358.5,3304,3365
2/9/2021 16:00:00,3305,3312.49,3297.84,3338
2/10/2021 16:00:00,3286.58,3314,3254,3317.95
2/11/2021 16:00:00,3262.13,3292,3248.06,3292
2/12/2021 16:00:00,3277.71,3250,3233.31,3280.25
2/16/2021 16:00:00,3268.95,3254.05,3253.59,3308.3
2/17/2021 16:00:00,3308.64,3263.6,3259.5,3320.91
2/18/2021 16:00:00,3328.23,3282.42,3273.94,3338
2/19/2021 16:00:00,3249.9,3328.23,3245.75,3333.5
2/22/2021 16:00:00,3180.74,3208.13,3172.26,3232.32
2/23/2021 16:00:00,3194.5,3127.03,3093.6,3204.73
2/24/2021 16:00:00,3159.53,3166.75,3125.38,3171.23
2/25/2021 16:00:00,3057.16,3136.74,3047.76,3178.26
2/26/2021 16:00:00,3092.93,3095.2,3036.7,3122.44
3/1/2021 16:00:00,3146.14,3127.89,3097.99,3149.56
3/2/2021 16:00:00,3094.53,3143.47,3087.12,3163.52
3/3/2021 16:00:00,3005,3081.18,2995,3107.78
3/4/2021 16:00:00,2977.57,3012,2945.43,3058.13
3/5/2021 16:00:00,3000.46,3005,2881,3009
3/8/2021 16:00:00,2951.95,3015,2951.31,3064.59
3/9/2021 16:00:00,3062.85,3017.99,3005.15,3090.96
3/10/2021 16:00:00,3057.64,3098.45,3030.05,3116.46
3/11/2021 16:00:00,3113.59,3104.01,3082.93,3131.78
3/12/2021 16:00:00,3089.49,3075,3045.5,3098.98
3/15/2021 16:00:00,3081.68,3074.57,3032.09,3082.24
3/16/2021 16:00:00,3091.86,3104.97,3075.86,3128.91
3/17/2021 16:00:00,3135.73,3073.22,3070.22,3173.05
3/18/2021 16:00:00,3027.99,3101,3025,3116.63
3/19/2021 16:00:00,3074.96,3029.23,3016.63,3077.29
3/22/2021 16:00:00,3110.87,3067.85,3060.05,3126.58
3/23/2021 16:00:00,3137.5,3127,3120.85,3182
3/24/2021 16:00:00,3087.07,3151.04,3085.15,3160.31
3/25/2021 16:00:00,3046.26,3072.99,3037.14,3109.78
3/26/2021 16:00:00,3052.03,3044.06,2996,3056.66
3/29/2021 16:00:00,3075.73,3055.44,3028.45,3091.25
3/30/2021 16:00:00,3055.29,3070.01,3034,3073
3/31/2021 16:00:00,3094.08,3064.06,3062.5,3119.33
4/1/2021 16:00:00,3161,3117.94,3115.55,3162.44
4/5/2021 16:00:00,3226.73,3173,3161.24,3235.96
4/6/2021 16:00:00,3223.82,3223.75,3217.04,3247.31
4/7/2021 16:00:00,3279.39,3233.8,3223.65,3303.61
4/8/2021 16:00:00,3299.3,3310.9,3292,3324.5
4/9/2021 16:00:00,3372.2,3304.7,3288.9,3372.2
4/12/2021 16:00:00,3379.39,3355.21,3351.15,3395.04
4/13/2021 16:00:00,3400,3400.85,3395.63,3432
4/14/2021 16:00:00,3333,3404.04,3326,3404.13
4/15/2021 16:00:00,3379.09,3371,3352,3397